Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado,Horas_por_Idade
1.4876444533179995,1.0806824331670775,92,1,1.6076712274992024
-0.02040049696634655,-0.01034826082483248,61,1,0.00021110966356395784
-0.02040049696634655,-0.9030097377273039,27,0,0.018421847415087254
-0.5230821470611287,-1.3989327804508993,11,0,0.7317567623924509
-0.5230821470611287,1.1798670417117965,84,1,-0.6171673854252687
-0.5230821470611287,-1.002194346272023,20,0,0.524229970420494
0.9849628032232174,0.3863901733540439,58,0,0.380579948284704
1.4876444533179995,-1.101378954816742,19,0,-1.638460293134302
-1.5284454472506925,1.1798670417117965,78,1,-1.8033624082655382
-1.5284454472506925,-1.200563563361461,30,0,1.8349959125548936
0.48228115312843545,0.48557478189876296,71,1,0.23418356574422394
-0.5230821470611287,-0.8038251291825849,30,0,0.42046657443451557
-0.5230821470611287,-0.8038251291825849,40,0,0.42046657443451557
-1.5284454472506925,0.6839439989882011,66,1,-1.0453710914279484
-0.5230821470611287,-1.002194346272023,26,0,0.524229970420494
-0.5230821470611287,1.675790084435392,93,1,-0.8765758753902149
-0.02040049696634655,0.48557478189876296,71,1,-0.0099059668650601
-1.5284454472506925,-1.5973019975403373,9,0,2.4413889660249652
-0.5230821470611287,-1.5973019975403373,12,0,0.8355201583784293
-1.0257637971559106,0.5847593904434821,61,1,-0.5998250127638819
-0.02040049696634655,0.18802095626460574,67,1,-0.0038357209478856666
1.4876444533179995,-1.2997481719061803,19,0,-1.9335631586464388
1.4876444533179995,-0.40708669500370864,43,0,-0.6056002638418234
-1.0257637971559106,-0.7046405206378658,34,0,0.7227947360794149
0.9849628032232174,0.18802095626460574,54,0,0.18519364814709602
-1.5284454472506925,-1.002194346272023,30,0,1.5317993858198578
-1.0257637971559106,-0.20871747791427053,50,0,0.21409483267814705
-0.5230821470611287,0.08883634771988659,67,1,-0.046468707502387276
1.4876444533179995,-0.5062713035484278,47,0,-0.7531516965978918
-1.5284454472506925,-0.7046405206378658,31,0,1.0770045957173036
-1.5284454472506925,-0.7046405206378658,28,0,1.0770045957173036
-1.5284454472506925,0.5847593904434821,62,1,-0.8937728280604303
-1.0257637971559106,0.3863901733540439,69,1,-0.3963450514033746
-1.5284454472506925,0.28720556480932485,71,1,-0.43897803795787627
-1.0257637971559106,1.0806824331670775,83,1,-1.10852491616515
-0.5230821470611287,-1.4981173889956183,21,0,0.78363846038544
0.48228115312843545,-1.6964866060850565,8,0,-0.818183516649647
1.4876444533179995,1.2790516502565157,89,1,1.9027740930113395
0.48228115312843545,-1.4981173889956183,11,0,-0.7225137818865677
0.9849628032232174,-1.200563563361461,29,0,-1.1825104528161594
0.9849628032232174,1.2790516502565157,91,1,1.25981829890394
1.4876444533179995,-1.2997481719061803,13,0,-1.9335631586464388
0.48228115312843545,-0.5062713035484278,37,0,-0.24416510807117192
-1.0257637971559106,0.3863901733540439,68,1,-0.3963450514033746
0.48228115312843545,-0.5062713035484278,45,0,-0.24416510807117192
1.4876444533179995,-0.5062713035484278,37,0,-0.7531516965978918
0.48228115312843545,-0.20871747791427053,56,0,-0.10066050592655315
0.9849628032232174,-1.2997481719061803,31,0,-1.2802036028849635
0.48228115312843545,-0.9030097377273039,36,0,-0.4355045775973302
0.9849628032232174,-0.01034826082483248,47,0,-0.010192651990512003
-0.02040049696634655,-1.4981173889956183,10,0,0.030562339249436122
-1.5284454472506925,-0.6054559120931468,43,0,0.9254063323497856
1.4876444533179995,1.1798670417117965,76,1,1.7552226602552707
-1.5284454472506925,-0.40708669500370864,43,0,0.6222098056147497
0.48228115312843545,0.18802095626460574,54,0,0.09067896359960519
1.4876444533179995,-0.10953286936955155,49,0,-0.16294596557361837
0.9849628032232174,0.9814978246223584,74,1,0.9667388486975279
-0.02040049696634655,0.28720556480932485,55,0,-0.005859136253610479
-1.0257637971559106,-1.4981173889956183,12,0,1.5367145815214438
-1.5284454472506925,-0.01034826082483248,50,0,0.0158167521446779
-0.5230821470611287,-0.6054559120931468,31,0,0.3167031784485372
0.48228115312843545,0.48557478189876296,76,1,0.23418356574422394
0.48228115312843545,1.0806824331670775,86,1,0.5211927700334615
0.48228115312843545,-1.5973019975403373,6,0,-0.7703486492681072
1.4876444533179995,0.9814978246223584,77,1,1.4601197947431341
-0.5230821470611287,-0.3079020864589896,51,0,0.16105808446956954
0.48228115312843545,-1.5973019975403373,22,0,-0.7703486492681072
-0.5230821470611287,-1.101378954816742,30,0,0.5761116684134833
0.9849628032232174,0.9814978246223584,83,1,0.9667388486975279
-0.02040049696634655,-1.101378954816742,18,0,0.02246867802653688
-0.5230821470611287,1.2790516502565157,91,1,-0.6690490834182581
0.48228115312843545,-0.3079020864589896,49,0,-0.14849537330809273
-0.02040049696634655,-0.9030097377273039,40,0,0.018421847415087254
0.48228115312843545,0.5847593904434821,76,1,0.2820184331257636
0.9849628032232174,-0.7046405206378658,41,0,-0.6940447024721396
0.9849628032232174,0.5847593904434821,66,1,0.575966248422312
0.9849628032232174,1.0806824331670775,86,1,1.064431998766332
-0.5230821470611287,1.2790516502565157,78,1,-0.6690490834182581
0.9849628032232174,-0.7046405206378658,45,0,-0.6940447024721396
-0.02040049696634655,-0.9030097377273039,32,0,0.018421847415087254
-1.0257637971559106,-0.9030097377273039,37,0,0.9262746974399222
0.48228115312843545,-0.10953286936955155,59,0,-0.052825638545013605
0.9849628032232174,-0.20871747791427053,55,0,-0.20557895212811986
-1.5284454472506925,1.4774208673459537,90,1,-2.2581571983680924
0.9849628032232174,-1.5973019975403373,12,0,-1.5732830530913753
0.9849628032232174,-0.01034826082483248,64,1,-0.010192651990512003
0.9849628032232174,-1.6964866060850565,21,0,-1.6709762031601794
-1.5284454472506925,-0.01034826082483248,65,1,0.0158167521446779
0.9849628032232174,0.08883634771988659,64,1,0.08750049807829197
1.4876444533179995,-0.3079020864589896,55,0,-0.458048831085755
1.4876444533179995,-1.6964866060850565,13,0,-2.5237688896707122
0.9849628032232174,-0.5062713035484278,44,0,-0.4986584023345318
0.9849628032232174,-0.3079020864589896,47,0,-0.30327210219692385
1.4876444533179995,-0.8038251291825849,28,0,-1.1958059948660968
-0.5230821470611287,0.3863901733540439,69,1,-0.202113801481355
-1.0257637971559106,1.2790516502565157,88,1,-1.3120048775256572
-0.5230821470611287,-0.7046405206378658,40,0,0.3685848764415264
-0.02040049696634655,-1.3989327804508993,28,0,0.028538923943711315
0.9849628032232174,0.18802095626460574,64,1,0.18519364814709602
-0.02040049696634655,0.6839439989882011,75,1,-0.013952797476509723
-0.02040049696634655,-1.6964866060850565,5,0,0.03460916986088575
-1.0257637971559106,1.2790516502565157,93,1,-1.3120048775256572
0.48228115312843545,0.18802095626460574,56,0,0.09067896359960519
0.9849628032232174,1.4774208673459537,89,1,1.4552045990415476
0.9849628032232174,0.9814978246223584,87,1,0.9667388486975279
-1.5284454472506925,1.3782362588012347,83,1,-2.1065589350005745
-0.02040049696634655,-1.2997481719061803,30,0,0.026515508637986504
-0.02040049696634655,1.675790084435392,100,1,-0.03418695053375784
0.48228115312843545,-1.002194346272023,28,0,-0.4833394449788698
0.9849628032232174,-0.01034826082483248,59,0,-0.010192651990512003
-0.5230821470611287,1.3782362588012347,80,1,-0.7209307814112472
1.4876444533179995,-0.01034826082483248,52,0,-0.015394532817549985
0.48228115312843545,0.6839439989882011,82,1,0.3298533005073031
-1.5284454472506925,0.8823132160776392,72,1,-1.3485676181629842
-1.0257637971559106,0.28720556480932485,61,1,-0.29460507072312103
-0.02040049696634655,0.5847593904434821,69,1,-0.011929382170784915
-0.5230821470611287,-1.200563563361461,26,0,0.6279933664064724
0.48228115312843545,0.18802095626460574,54,0,0.09067896359960519
-0.02040049696634655,-0.20871747791427053,56,0,0.004257940275013579
-0.02040049696634655,-1.4981173889956183,21,0,0.030562339249436122
-1.5284454472506925,-0.20871747791427053,47,0,0.31901327887971376
0.9849628032232174,-0.20871747791427053,57,0,-0.20557895212811986
-0.02040049696634655,-0.8038251291825849,42,0,0.016398432109362444
0.9849628032232174,-0.3079020864589896,52,0,-0.30327210219692385
-1.5284454472506925,0.28720556480932485,68,1,-0.43897803795787627
-1.0257637971559106,-0.8038251291825849,42,0,0.8245347167596686
0.9849628032232174,1.5766054758906727,90,1,1.5528977491103517
0.9849628032232174,1.0806824331670775,77,1,1.064431998766332
0.9849628032232174,0.7831286075329202,75,1,0.77135254855992
-1.0257637971559106,1.3782362588012347,80,1,-1.413744858205911
-1.5284454472506925,1.2790516502565157,80,1,-1.9549606716330565
-0.02040049696634655,-0.5062713035484278,35,0,0.010328186192188013
-1.5284454472506925,0.9814978246223584,70,1,-1.5001658815305023
1.4876444533179995,-1.101378954816742,34,0,-1.638460293134302
1.4876444533179995,0.5847593904434821,66,1,0.8699140637188606
0.48228115312843545,0.9814978246223584,72,1,0.4733579026519219
0.48228115312843545,0.48557478189876296,67,1,0.23418356574422394
-1.5284454472506925,-1.6964866060850565,18,0,2.5929872293924836
-0.02040049696634655,0.48557478189876296,68,1,-0.0099059668650601
-1.5284454472506925,-1.101378954816742,32,0,1.6833976491873757
0.9849628032232174,-0.20871747791427053,49,0,-0.20557895212811986
0.48228115312843545,-0.7046405206378658,35,0,-0.339834842834251
0.48228115312843545,-0.7046405206378658,35,0,-0.339834842834251
0.9849628032232174,-1.6964866060850565,3,0,-1.6709762031601794
-0.5230821470611287,-0.20871747791427053,53,0,0.10917638647658033
-0.5230821470611287,-0.3079020864589896,56,0,0.16105808446956954
-0.5230821470611287,0.08883634771988659,66,1,-0.046468707502387276
0.48228115312843545,-0.40708669500370864,42,0,-0.1963302406896323
-1.0257637971559106,1.5766054758906727,91,1,-1.6172248195664178
-1.5284454472506925,0.28720556480932485,67,1,-0.43897803795787627
-0.5230821470611287,1.2790516502565157,83,1,-0.6690490834182581
0.48228115312843545,0.6839439989882011,64,1,0.3298533005073031
0.48228115312843545,-1.101378954816742,18,0,-0.5311743123604094
-0.5230821470611287,-0.10953286936955155,46,0,0.05729468848359116
0.9849628032232174,-1.3989327804508993,19,0,-1.3778967529537676
-1.5284454472506925,0.8823132160776392,85,1,-1.3485676181629842
0.48228115312843545,0.48557478189876296,74,1,0.23418356574422394
-1.5284454472506925,1.0806824331670775,81,1,-1.6517641448980203
-1.0257637971559106,-0.10953286936955155,48,0,0.11235485199789352
-0.5230821470611287,0.5847593904434821,70,1,-0.3058771974673335
0.48228115312843545,1.675790084435392,89,1,0.808201974322699
0.9849628032232174,-0.10953286936955155,47,0,-0.10788580205931597
-0.5230821470611287,-1.002194346272023,40,0,0.524229970420494
-1.0257637971559106,1.0806824331670775,82,1,-1.10852491616515
-1.5284454472506925,0.18802095626460574,68,1,-0.28737977459035824
-0.02040049696634655,-1.101378954816742,37,0,0.02246867802653688
0.9849628032232174,-0.8038251291825849,29,0,-0.7917378525409436
-1.0257637971559106,-0.5062713035484278,36,0,0.5193147747189079
1.4876444533179995,0.18802095626460574,53,0,0.2797083326945869
-1.0257637971559106,-0.01034826082483248,63,1,0.01061487131763992
-1.5284454472506925,1.5766054758906727,100,1,-2.4097554617356103
-0.02040049696634655,0.48557478189876296,59,0,-0.0099059668650601
-1.0257637971559106,1.675790084435392,100,1,-1.7189648002466715
1.4876444533179995,-1.2997481719061803,28,0,-1.9335631586464388
-1.5284454472506925,-0.9030097377273039,27,0,1.3802011224523396
-1.0257637971559106,-0.8038251291825849,43,0,0.8245347167596686
1.4876444533179995,1.3782362588012347,93,1,2.050325525767408
-1.5284454472506925,0.3863901733540439,65,1,-0.5905763013253943
-1.5284454472506925,0.28720556480932485,57,0,-0.43897803795787627
-0.02040049696634655,0.3863901733540439,73,1,-0.00788255155933529
-1.5284454472506925,-0.6054559120931468,35,0,0.9254063323497856
-1.5284454472506925,-0.20871747791427053,45,0,0.31901327887971376
1.4876444533179995,1.5766054758906727,89,1,2.3454283912795444
-1.5284454472506925,-0.40708669500370864,52,0,0.6222098056147497
-0.02040049696634655,0.9814978246223584,75,1,-0.02002304339368416
-1.5284454472506925,-1.2997481719061803,27,0,1.9865941759224117
-0.02040049696634655,-1.4981173889956183,26,0,0.030562339249436122
1.4876444533179995,-1.002194346272023,32,0,-1.4909088603782337
0.48228115312843545,1.0806824331670775,74,1,0.5211927700334615
0.9849628032232174,-0.10953286936955155,59,0,-0.10788580205931597
0.9849628032232174,1.2790516502565157,79,1,1.25981829890394
1.4876444533179995,-0.5062713035484278,37,0,-0.7531516965978918
-0.02040049696634655,-0.01034826082483248,55,0,0.00021110966356395784
1.4876444533179995,-0.6054559120931468,50,0,-0.9007031293539601
-0.02040049696634655,1.675790084435392,100,1,-0.03418695053375784
1.4876444533179995,1.0806824331670775,84,1,1.6076712274992024
0.9849628032232174,-0.01034826082483248,55,0,-0.010192651990512003
1.4876444533179995,-0.8038251291825849,29,0,-1.1958059948660968
1.4876444533179995,1.675790084435392,93,1,2.4929798240356127
-1.5284454472506925,-1.200563563361461,26,0,1.8349959125548936
0.48228115312843545,-1.6964866060850565,22,0,-0.818183516649647
-0.02040049696634655,-0.8038251291825849,28,0,0.016398432109362444
-0.02040049696634655,0.6839439989882011,80,1,-0.013952797476509723
1.4876444533179995,-0.7046405206378658,37,0,-1.0482545621100283
-0.5230821470611287,-1.4981173889956183,17,0,0.78363846038544
-0.02040049696634655,-0.8038251291825849,36,0,0.016398432109362444
-1.0257637971559106,-1.101378954816742,22,0,1.1297546588004295
-0.5230821470611287,-0.9030097377273039,37,0,0.47234827242750477
0.48228115312843545,-0.01034826082483248,51,0,-0.004990771163474023
1.4876444533179995,-0.10953286936955155,51,0,-0.16294596557361837
-1.5284454472506925,0.18802095626460574,54,0,-0.28737977459035824
0.48228115312843545,-0.8038251291825849,35,0,-0.3876697102157906
-0.02040049696634655,-1.6964866060850565,20,0,0.03460916986088575
-0.5230821470611287,-0.01034826082483248,62,1,0.00541299049060194
0.9849628032232174,-0.3079020864589896,52,0,-0.30327210219692385
-0.02040049696634655,-0.01034826082483248,54,0,0.00021110966356395784
-0.5230821470611287,-1.5973019975403373,12,0,0.8355201583784293
-0.5230821470611287,-1.4981173889956183,19,0,0.78363846038544
0.48228115312843545,-1.101378954816742,27,0,-0.5311743123604094
-0.02040049696634655,-1.6964866060850565,6,0,0.03460916986088575
0.9849628032232174,0.48557478189876296,59,0,0.47827309835350795
-0.02040049696634655,-0.9030097377273039,37,0,0.018421847415087254
-0.5230821470611287,-1.6964866060850565,12,0,0.8874018563714186
-0.02040049696634655,1.1798670417117965,79,1,-0.02406987400513378
-1.5284454472506925,-0.40708669500370864,42,0,0.6222098056147497
-0.5230821470611287,-0.20871747791427053,54,0,0.10917638647658033
0.9849628032232174,-1.002194346272023,29,0,-0.9871241526785517
-1.0257637971559106,1.0806824331670775,82,1,-1.10852491616515
-1.0257637971559106,-0.01034826082483248,55,0,0.01061487131763992
1.4876444533179995,0.8823132160776392,73,1,1.3125683619870656
-0.5230821470611287,1.4774208673459537,94,1,-0.7728124794042364
0.9849628032232174,-1.3989327804508993,19,0,-1.3778967529537676
0.9849628032232174,0.48557478189876296,61,1,0.47827309835350795
0.48228115312843545,0.08883634771988659,66,1,0.042844096218065564
-0.5230821470611287,-0.5062713035484278,50,0,0.264821480455548
0.9849628032232174,-1.3989327804508993,26,0,-1.3778967529537676
-1.5284454472506925,-1.6964866060850565,22,0,2.5929872293924836
-0.02040049696634655,-0.5062713035484278,40,0,0.010328186192188013
-1.0257637971559106,-1.101378954816742,37,0,1.1297546588004295
0.9849628032232174,-0.40708669500370864,41,0,-0.40096525226572777
-0.02040049696634655,0.8823132160776392,75,1,-0.017999628087959345
0.48228115312843545,0.28720556480932485,62,1,0.13851383098114478
-1.0257637971559106,0.18802095626460574,56,0,-0.1928650900428674
